,Date,AQI,Sample_Duration,Pollutant_Type
15085,2018-09-11,17,24-HR BLK AVG,88101
15086,2018-09-11,17,24-HR BLK AVG,88101
15087,2018-09-11,17,24-HR BLK AVG,88101
15088,2018-09-11,17,24-HR BLK AVG,88101
15089,2018-09-11,17,24-HR BLK AVG,88101
15090,2018-09-11,17,24-HR BLK AVG,88101
15091,2018-09-12,12,24-HR BLK AVG,88101
15092,2018-09-12,12,24-HR BLK AVG,88101
15093,2018-09-12,12,24-HR BLK AVG,88101
15094,2018-09-12,12,24-HR BLK AVG,88101
15095,2018-09-12,12,24-HR BLK AVG,88101
15096,2018-09-12,12,24-HR BLK AVG,88101
15097,2018-09-13,18,24-HR BLK AVG,88101
15098,2018-09-13,18,24-HR BLK AVG,88101
15099,2018-09-13,18,24-HR BLK AVG,88101
15100,2018-09-13,18,24-HR BLK AVG,88101
15101,2018-09-13,18,24-HR BLK AVG,88101
15102,2018-09-13,18,24-HR BLK AVG,88101
15103,2018-09-14,30,24-HR BLK AVG,88101
15104,2018-09-14,30,24-HR BLK AVG,88101
15105,2018-09-14,30,24-HR BLK AVG,88101
15106,2018-09-14,30,24-HR BLK AVG,88101
15107,2018-09-14,30,24-HR BLK AVG,88101
15108,2018-09-14,30,24-HR BLK AVG,88101
15109,2018-09-15,13,24-HR BLK AVG,88101
15110,2018-09-15,13,24-HR BLK AVG,88101
15111,2018-09-15,13,24-HR BLK AVG,88101
15112,2018-09-15,13,24-HR BLK AVG,88101
15113,2018-09-15,13,24-HR BLK AVG,88101
15114,2018-09-15,13,24-HR BLK AVG,88101
15115,2018-09-16,7,24-HR BLK AVG,88101
15116,2018-09-16,7,24-HR BLK AVG,88101
15117,2018-09-16,7,24-HR BLK AVG,88101
15118,2018-09-16,7,24-HR BLK AVG,88101
15119,2018-09-16,7,24-HR BLK AVG,88101
15120,2018-09-16,7,24-HR BLK AVG,88101
15121,2018-09-17,6,24-HR BLK AVG,88101
15122,2018-09-17,6,24-HR BLK AVG,88101
15123,2018-09-17,6,24-HR BLK AVG,88101
15124,2018-09-17,6,24-HR BLK AVG,88101
15125,2018-09-17,6,24-HR BLK AVG,88101
15126,2018-09-17,6,24-HR BLK AVG,88101
15127,2018-09-18,20,24-HR BLK AVG,88101
15128,2018-09-18,20,24-HR BLK AVG,88101
15129,2018-09-18,20,24-HR BLK AVG,88101
15130,2018-09-18,20,24-HR BLK AVG,88101
15131,2018-09-18,20,24-HR BLK AVG,88101
15132,2018-09-18,20,24-HR BLK AVG,88101
15133,2018-09-19,8,24-HR BLK AVG,88101
15134,2018-09-19,8,24-HR BLK AVG,88101
15135,2018-09-19,8,24-HR BLK AVG,88101
15136,2018-09-19,8,24-HR BLK AVG,88101
15137,2018-09-19,8,24-HR BLK AVG,88101
15138,2018-09-19,8,24-HR BLK AVG,88101
15139,2018-09-20,9,24-HR BLK AVG,88101
15140,2018-09-20,9,24-HR BLK AVG,88101
15141,2018-09-20,9,24-HR BLK AVG,88101
15142,2018-09-20,9,24-HR BLK AVG,88101
15143,2018-09-20,9,24-HR BLK AVG,88101
15144,2018-09-20,9,24-HR BLK AVG,88101
15145,2018-09-21,4,24-HR BLK AVG,88101
15146,2018-09-21,4,24-HR BLK AVG,88101
15147,2018-09-21,4,24-HR BLK AVG,88101
15148,2018-09-21,4,24-HR BLK AVG,88101
15149,2018-09-21,4,24-HR BLK AVG,88101
15150,2018-09-21,4,24-HR BLK AVG,88101
15151,2018-09-22,8,24-HR BLK AVG,88101
15152,2018-09-22,8,24-HR BLK AVG,88101
15153,2018-09-22,8,24-HR BLK AVG,88101
15154,2018-09-22,8,24-HR BLK AVG,88101
15155,2018-09-22,8,24-HR BLK AVG,88101
15156,2018-09-22,8,24-HR BLK AVG,88101
15157,2018-09-23,8,24-HR BLK AVG,88101
15158,2018-09-23,8,24-HR BLK AVG,88101
15159,2018-09-23,8,24-HR BLK AVG,88101
15160,2018-09-23,8,24-HR BLK AVG,88101
15161,2018-09-23,8,24-HR BLK AVG,88101
15162,2018-09-23,8,24-HR BLK AVG,88101
15163,2018-09-24,18,24-HR BLK AVG,88101
15164,2018-09-24,18,24-HR BLK AVG,88101
15165,2018-09-24,18,24-HR BLK AVG,88101
15166,2018-09-24,18,24-HR BLK AVG,88101
15167,2018-09-24,18,24-HR BLK AVG,88101
15168,2018-09-24,18,24-HR BLK AVG,88101
15169,2018-09-25,6,24-HR BLK AVG,88101
15170,2018-09-25,6,24-HR BLK AVG,88101
15171,2018-09-25,6,24-HR BLK AVG,88101
15172,2018-09-25,6,24-HR BLK AVG,88101
15173,2018-09-25,6,24-HR BLK AVG,88101
15174,2018-09-25,6,24-HR BLK AVG,88101
15175,2018-09-26,8,24-HR BLK AVG,88101
15176,2018-09-26,8,24-HR BLK AVG,88101
15177,2018-09-26,8,24-HR BLK AVG,88101
15178,2018-09-26,8,24-HR BLK AVG,88101
15179,2018-09-26,8,24-HR BLK AVG,88101
15180,2018-09-26,8,24-HR BLK AVG,88101
15181,2018-09-27,6,24-HR BLK AVG,88101
15182,2018-09-27,6,24-HR BLK AVG,88101
15183,2018-09-27,6,24-HR BLK AVG,88101
15184,2018-09-27,6,24-HR BLK AVG,88101
15185,2018-09-27,6,24-HR BLK AVG,88101
15186,2018-09-27,6,24-HR BLK AVG,88101
15187,2018-09-28,8,24-HR BLK AVG,88101
15188,2018-09-28,8,24-HR BLK AVG,88101
15189,2018-09-28,8,24-HR BLK AVG,88101
15190,2018-09-28,8,24-HR BLK AVG,88101
15191,2018-09-28,8,24-HR BLK AVG,88101
15192,2018-09-28,8,24-HR BLK AVG,88101
15193,2018-09-29,16,24-HR BLK AVG,88101
15194,2018-09-29,16,24-HR BLK AVG,88101
15195,2018-09-29,16,24-HR BLK AVG,88101
15196,2018-09-29,16,24-HR BLK AVG,88101
15197,2018-09-29,16,24-HR BLK AVG,88101
15198,2018-09-29,16,24-HR BLK AVG,88101
15199,2018-09-30,8,24-HR BLK AVG,88101
15200,2018-09-30,8,24-HR BLK AVG,88101
15201,2018-09-30,8,24-HR BLK AVG,88101
15202,2018-09-30,8,24-HR BLK AVG,88101
15203,2018-09-30,8,24-HR BLK AVG,88101
15204,2018-09-30,8,24-HR BLK AVG,88101
15205,2018-10-01,14,24-HR BLK AVG,88101
15206,2018-10-01,14,24-HR BLK AVG,88101
15207,2018-10-01,14,24-HR BLK AVG,88101
15208,2018-10-01,14,24-HR BLK AVG,88101
15209,2018-10-01,14,24-HR BLK AVG,88101
15210,2018-10-01,14,24-HR BLK AVG,88101
15211,2018-10-02,15,24-HR BLK AVG,88101
15212,2018-10-02,15,24-HR BLK AVG,88101
15213,2018-10-02,15,24-HR BLK AVG,88101
15214,2018-10-02,15,24-HR BLK AVG,88101
15215,2018-10-02,15,24-HR BLK AVG,88101
15216,2018-10-02,15,24-HR BLK AVG,88101
15217,2018-10-03,10,24-HR BLK AVG,88101
15218,2018-10-03,10,24-HR BLK AVG,88101
15219,2018-10-03,10,24-HR BLK AVG,88101
15220,2018-10-03,10,24-HR BLK AVG,88101
15221,2018-10-03,10,24-HR BLK AVG,88101
15222,2018-10-03,10,24-HR BLK AVG,88101
15223,2018-10-04,15,24-HR BLK AVG,88101
15224,2018-10-04,15,24-HR BLK AVG,88101
15225,2018-10-04,15,24-HR BLK AVG,88101
15226,2018-10-04,15,24-HR BLK AVG,88101
15227,2018-10-04,15,24-HR BLK AVG,88101
15228,2018-10-04,15,24-HR BLK AVG,88101
15229,2018-10-05,12,24-HR BLK AVG,88101
15230,2018-10-05,12,24-HR BLK AVG,88101
15231,2018-10-05,12,24-HR BLK AVG,88101
15232,2018-10-05,12,24-HR BLK AVG,88101
15233,2018-10-05,12,24-HR BLK AVG,88101
15234,2018-10-05,12,24-HR BLK AVG,88101
15235,2018-10-06,30,24-HR BLK AVG,88101
15236,2018-10-06,30,24-HR BLK AVG,88101
15237,2018-10-06,30,24-HR BLK AVG,88101
15238,2018-10-06,30,24-HR BLK AVG,88101
15239,2018-10-06,30,24-HR BLK AVG,88101
15240,2018-10-06,30,24-HR BLK AVG,88101
15241,2018-10-07,25,24-HR BLK AVG,88101
15242,2018-10-07,25,24-HR BLK AVG,88101
15243,2018-10-07,25,24-HR BLK AVG,88101
15244,2018-10-07,25,24-HR BLK AVG,88101
15245,2018-10-07,25,24-HR BLK AVG,88101
15246,2018-10-07,25,24-HR BLK AVG,88101
15247,2018-10-08,28,24-HR BLK AVG,88101
15248,2018-10-08,28,24-HR BLK AVG,88101
15249,2018-10-08,28,24-HR BLK AVG,88101
15250,2018-10-08,28,24-HR BLK AVG,88101
15251,2018-10-08,28,24-HR BLK AVG,88101
15252,2018-10-08,28,24-HR BLK AVG,88101
15253,2018-10-09,13,24-HR BLK AVG,88101
15254,2018-10-09,13,24-HR BLK AVG,88101
15255,2018-10-09,13,24-HR BLK AVG,88101
15256,2018-10-09,13,24-HR BLK AVG,88101
15257,2018-10-09,13,24-HR BLK AVG,88101
15258,2018-10-09,13,24-HR BLK AVG,88101
15259,2018-10-10,15,24-HR BLK AVG,88101
15260,2018-10-10,15,24-HR BLK AVG,88101
15261,2018-10-10,15,24-HR BLK AVG,88101
15262,2018-10-10,15,24-HR BLK AVG,88101
15263,2018-10-10,15,24-HR BLK AVG,88101
15264,2018-10-10,15,24-HR BLK AVG,88101
15265,2018-10-11,14,24-HR BLK AVG,88101
15266,2018-10-11,14,24-HR BLK AVG,88101
15267,2018-10-11,14,24-HR BLK AVG,88101
15268,2018-10-11,14,24-HR BLK AVG,88101
15269,2018-10-11,14,24-HR BLK AVG,88101
15270,2018-10-11,14,24-HR BLK AVG,88101
15271,2018-10-12,15,24-HR BLK AVG,88101
15272,2018-10-12,15,24-HR BLK AVG,88101
15273,2018-10-12,15,24-HR BLK AVG,88101
15274,2018-10-12,15,24-HR BLK AVG,88101
15275,2018-10-12,15,24-HR BLK AVG,88101
15276,2018-10-12,15,24-HR BLK AVG,88101
15277,2018-10-13,10,24-HR BLK AVG,88101
15278,2018-10-13,10,24-HR BLK AVG,88101
15279,2018-10-13,10,24-HR BLK AVG,88101
15280,2018-10-13,10,24-HR BLK AVG,88101
15281,2018-10-13,10,24-HR BLK AVG,88101
15282,2018-10-13,10,24-HR BLK AVG,88101
15283,2018-10-14,14,24-HR BLK AVG,88101
15284,2018-10-14,14,24-HR BLK AVG,88101
15285,2018-10-14,14,24-HR BLK AVG,88101
15286,2018-10-14,14,24-HR BLK AVG,88101
15287,2018-10-14,14,24-HR BLK AVG,88101
15288,2018-10-14,14,24-HR BLK AVG,88101
15289,2018-10-15,12,24-HR BLK AVG,88101
15290,2018-10-15,12,24-HR BLK AVG,88101
15291,2018-10-15,12,24-HR BLK AVG,88101
15292,2018-10-15,12,24-HR BLK AVG,88101
15293,2018-10-15,12,24-HR BLK AVG,88101
15294,2018-10-15,12,24-HR BLK AVG,88101
15295,2018-10-16,8,24-HR BLK AVG,88101
15296,2018-10-16,8,24-HR BLK AVG,88101
15297,2018-10-16,8,24-HR BLK AVG,88101
15298,2018-10-16,8,24-HR BLK AVG,88101
15299,2018-10-16,8,24-HR BLK AVG,88101
15300,2018-10-16,8,24-HR BLK AVG,88101
15301,2018-10-17,19,24-HR BLK AVG,88101
15302,2018-10-17,19,24-HR BLK AVG,88101
15303,2018-10-17,19,24-HR BLK AVG,88101
15304,2018-10-17,19,24-HR BLK AVG,88101
15305,2018-10-17,19,24-HR BLK AVG,88101
15306,2018-10-17,19,24-HR BLK AVG,88101
15307,2018-10-18,22,24-HR BLK AVG,88101
15308,2018-10-18,22,24-HR BLK AVG,88101
15309,2018-10-18,22,24-HR BLK AVG,88101
15310,2018-10-18,22,24-HR BLK AVG,88101
15311,2018-10-18,22,24-HR BLK AVG,88101
15312,2018-10-18,22,24-HR BLK AVG,88101
15313,2018-10-19,17,24-HR BLK AVG,88101
15314,2018-10-19,17,24-HR BLK AVG,88101
15315,2018-10-19,17,24-HR BLK AVG,88101
15316,2018-10-19,17,24-HR BLK AVG,88101
15317,2018-10-19,17,24-HR BLK AVG,88101
15318,2018-10-19,17,24-HR BLK AVG,88101
15319,2018-10-20,8,24-HR BLK AVG,88101
15320,2018-10-20,8,24-HR BLK AVG,88101
15321,2018-10-20,8,24-HR BLK AVG,88101
15322,2018-10-20,8,24-HR BLK AVG,88101
15323,2018-10-20,8,24-HR BLK AVG,88101
15324,2018-10-20,8,24-HR BLK AVG,88101
15325,2018-10-21,15,24-HR BLK AVG,88101
15326,2018-10-21,15,24-HR BLK AVG,88101
15327,2018-10-21,15,24-HR BLK AVG,88101
15328,2018-10-21,15,24-HR BLK AVG,88101
15329,2018-10-21,15,24-HR BLK AVG,88101
15330,2018-10-21,15,24-HR BLK AVG,88101
15331,2018-10-22,30,24-HR BLK AVG,88101
15332,2018-10-22,30,24-HR BLK AVG,88101
15333,2018-10-22,30,24-HR BLK AVG,88101
15334,2018-10-22,30,24-HR BLK AVG,88101
15335,2018-10-22,30,24-HR BLK AVG,88101
15336,2018-10-22,30,24-HR BLK AVG,88101
15337,2018-10-23,29,24-HR BLK AVG,88101
15338,2018-10-23,29,24-HR BLK AVG,88101
15339,2018-10-23,29,24-HR BLK AVG,88101
15340,2018-10-23,29,24-HR BLK AVG,88101
15341,2018-10-23,29,24-HR BLK AVG,88101
15342,2018-10-23,29,24-HR BLK AVG,88101
15343,2018-10-24,24,24-HR BLK AVG,88101
15344,2018-10-24,24,24-HR BLK AVG,88101
15345,2018-10-24,24,24-HR BLK AVG,88101
15346,2018-10-24,24,24-HR BLK AVG,88101
15347,2018-10-24,24,24-HR BLK AVG,88101
15348,2018-10-24,24,24-HR BLK AVG,88101
15349,2018-10-25,33,24-HR BLK AVG,88101
15350,2018-10-25,33,24-HR BLK AVG,88101
15351,2018-10-25,33,24-HR BLK AVG,88101
15352,2018-10-25,33,24-HR BLK AVG,88101
15353,2018-10-25,33,24-HR BLK AVG,88101
15354,2018-10-25,33,24-HR BLK AVG,88101
15355,2018-10-26,21,24-HR BLK AVG,88101
15356,2018-10-26,21,24-HR BLK AVG,88101
15357,2018-10-26,21,24-HR BLK AVG,88101
15358,2018-10-26,21,24-HR BLK AVG,88101
15359,2018-10-26,21,24-HR BLK AVG,88101
15360,2018-10-26,21,24-HR BLK AVG,88101
15361,2018-10-27,14,24-HR BLK AVG,88101
15362,2018-10-27,14,24-HR BLK AVG,88101
15363,2018-10-27,14,24-HR BLK AVG,88101
15364,2018-10-27,14,24-HR BLK AVG,88101
15365,2018-10-27,14,24-HR BLK AVG,88101
15366,2018-10-27,14,24-HR BLK AVG,88101
15367,2018-10-28,13,24-HR BLK AVG,88101
15368,2018-10-28,13,24-HR BLK AVG,88101
15369,2018-10-28,13,24-HR BLK AVG,88101
15370,2018-10-28,13,24-HR BLK AVG,88101
15371,2018-10-28,13,24-HR BLK AVG,88101
15372,2018-10-28,13,24-HR BLK AVG,88101
15373,2018-10-29,6,24-HR BLK AVG,88101
15374,2018-10-29,6,24-HR BLK AVG,88101
15375,2018-10-29,6,24-HR BLK AVG,88101
15376,2018-10-29,6,24-HR BLK AVG,88101
15377,2018-10-29,6,24-HR BLK AVG,88101
15378,2018-10-29,6,24-HR BLK AVG,88101
15379,2018-10-30,4,24-HR BLK AVG,88101
15380,2018-10-30,4,24-HR BLK AVG,88101
15381,2018-10-30,4,24-HR BLK AVG,88101
15382,2018-10-30,4,24-HR BLK AVG,88101
15383,2018-10-30,4,24-HR BLK AVG,88101
15384,2018-10-30,4,24-HR BLK AVG,88101
15385,2018-10-31,9,24-HR BLK AVG,88101
15386,2018-10-31,9,24-HR BLK AVG,88101
15387,2018-10-31,9,24-HR BLK AVG,88101
15388,2018-10-31,9,24-HR BLK AVG,88101
15389,2018-10-31,9,24-HR BLK AVG,88101
15390,2018-10-31,9,24-HR BLK AVG,88101
15391,2018-11-01,21,24-HR BLK AVG,88101
15392,2018-11-01,21,24-HR BLK AVG,88101
15393,2018-11-01,21,24-HR BLK AVG,88101
15394,2018-11-01,21,24-HR BLK AVG,88101
15395,2018-11-01,21,24-HR BLK AVG,88101
15396,2018-11-01,21,24-HR BLK AVG,88101
15397,2018-11-02,30,24-HR BLK AVG,88101
15398,2018-11-02,30,24-HR BLK AVG,88101
15399,2018-11-02,30,24-HR BLK AVG,88101
15400,2018-11-02,30,24-HR BLK AVG,88101
15401,2018-11-02,30,24-HR BLK AVG,88101
15402,2018-11-02,30,24-HR BLK AVG,88101
15403,2018-11-03,12,24-HR BLK AVG,88101
15404,2018-11-03,12,24-HR BLK AVG,88101
15405,2018-11-03,12,24-HR BLK AVG,88101
15406,2018-11-03,12,24-HR BLK AVG,88101
15407,2018-11-03,12,24-HR BLK AVG,88101
15408,2018-11-03,12,24-HR BLK AVG,88101
15409,2018-11-04,8,24-HR BLK AVG,88101
15410,2018-11-04,8,24-HR BLK AVG,88101
15411,2018-11-04,8,24-HR BLK AVG,88101
15412,2018-11-04,8,24-HR BLK AVG,88101
15413,2018-11-04,8,24-HR BLK AVG,88101
15414,2018-11-04,8,24-HR BLK AVG,88101
15415,2018-11-05,13,24-HR BLK AVG,88101
15416,2018-11-05,13,24-HR BLK AVG,88101
15417,2018-11-05,13,24-HR BLK AVG,88101
15418,2018-11-05,13,24-HR BLK AVG,88101
15419,2018-11-05,13,24-HR BLK AVG,88101
15420,2018-11-05,13,24-HR BLK AVG,88101
15421,2018-11-06,10,24-HR BLK AVG,88101
15422,2018-11-06,10,24-HR BLK AVG,88101
15423,2018-11-06,10,24-HR BLK AVG,88101
15424,2018-11-06,10,24-HR BLK AVG,88101
15425,2018-11-06,10,24-HR BLK AVG,88101
15426,2018-11-06,10,24-HR BLK AVG,88101
15427,2018-11-07,15,24-HR BLK AVG,88101
15428,2018-11-07,15,24-HR BLK AVG,88101
15429,2018-11-07,15,24-HR BLK AVG,88101
15430,2018-11-07,15,24-HR BLK AVG,88101
15431,2018-11-07,15,24-HR BLK AVG,88101
15432,2018-11-07,15,24-HR BLK AVG,88101
15433,2018-11-08,25,24-HR BLK AVG,88101
15434,2018-11-08,25,24-HR BLK AVG,88101
15435,2018-11-08,25,24-HR BLK AVG,88101
15436,2018-11-08,25,24-HR BLK AVG,88101
15437,2018-11-08,25,24-HR BLK AVG,88101
15438,2018-11-08,25,24-HR BLK AVG,88101
15439,2018-11-09,19,24-HR BLK AVG,88101
15440,2018-11-09,19,24-HR BLK AVG,88101
15441,2018-11-09,19,24-HR BLK AVG,88101
15442,2018-11-09,19,24-HR BLK AVG,88101
15443,2018-11-09,19,24-HR BLK AVG,88101
15444,2018-11-09,19,24-HR BLK AVG,88101
15445,2018-11-10,31,24-HR BLK AVG,88101
15446,2018-11-10,31,24-HR BLK AVG,88101
15447,2018-11-10,31,24-HR BLK AVG,88101
15448,2018-11-10,31,24-HR BLK AVG,88101
15449,2018-11-10,31,24-HR BLK AVG,88101
15450,2018-11-10,31,24-HR BLK AVG,88101
15451,2018-11-11,28,24-HR BLK AVG,88101
15452,2018-11-11,28,24-HR BLK AVG,88101
15453,2018-11-11,28,24-HR BLK AVG,88101
15454,2018-11-11,28,24-HR BLK AVG,88101
15455,2018-11-11,28,24-HR BLK AVG,88101
15456,2018-11-11,28,24-HR BLK AVG,88101
15457,2018-11-12,19,24-HR BLK AVG,88101
15458,2018-11-12,19,24-HR BLK AVG,88101
15459,2018-11-12,19,24-HR BLK AVG,88101
15460,2018-11-12,19,24-HR BLK AVG,88101
15461,2018-11-12,19,24-HR BLK AVG,88101
15462,2018-11-12,19,24-HR BLK AVG,88101
15463,2018-11-13,17,24-HR BLK AVG,88101
15464,2018-11-13,17,24-HR BLK AVG,88101
15465,2018-11-13,17,24-HR BLK AVG,88101
15466,2018-11-13,17,24-HR BLK AVG,88101
15467,2018-11-13,17,24-HR BLK AVG,88101
15468,2018-11-13,17,24-HR BLK AVG,88101
15469,2018-11-14,17,24-HR BLK AVG,88101
15470,2018-11-14,17,24-HR BLK AVG,88101
15471,2018-11-14,17,24-HR BLK AVG,88101
15472,2018-11-14,17,24-HR BLK AVG,88101
15473,2018-11-14,17,24-HR BLK AVG,88101
15474,2018-11-14,17,24-HR BLK AVG,88101
15475,2018-11-20,18,24-HR BLK AVG,88101
15476,2018-11-20,18,24-HR BLK AVG,88101
15477,2018-11-20,18,24-HR BLK AVG,88101
15478,2018-11-20,18,24-HR BLK AVG,88101
15479,2018-11-20,18,24-HR BLK AVG,88101
15480,2018-11-20,18,24-HR BLK AVG,88101
15481,2018-11-21,23,24-HR BLK AVG,88101
15482,2018-11-21,23,24-HR BLK AVG,88101
15483,2018-11-21,23,24-HR BLK AVG,88101
15484,2018-11-21,23,24-HR BLK AVG,88101
15485,2018-11-21,23,24-HR BLK AVG,88101
15486,2018-11-21,23,24-HR BLK AVG,88101
15487,2018-11-22,14,24-HR BLK AVG,88101
15488,2018-11-22,14,24-HR BLK AVG,88101
15489,2018-11-22,14,24-HR BLK AVG,88101
15490,2018-11-22,14,24-HR BLK AVG,88101
15491,2018-11-22,14,24-HR BLK AVG,88101
15492,2018-11-22,14,24-HR BLK AVG,88101
15493,2018-11-23,5,24-HR BLK AVG,88101
15494,2018-11-23,5,24-HR BLK AVG,88101
15495,2018-11-23,5,24-HR BLK AVG,88101
15496,2018-11-23,5,24-HR BLK AVG,88101
15497,2018-11-23,5,24-HR BLK AVG,88101
15498,2018-11-23,5,24-HR BLK AVG,88101
15499,2018-11-24,42,24-HR BLK AVG,88101
15500,2018-11-24,42,24-HR BLK AVG,88101
15501,2018-11-24,42,24-HR BLK AVG,88101
15502,2018-11-24,42,24-HR BLK AVG,88101
15503,2018-11-24,42,24-HR BLK AVG,88101
15504,2018-11-24,42,24-HR BLK AVG,88101
15505,2018-11-25,23,24-HR BLK AVG,88101
15506,2018-11-25,23,24-HR BLK AVG,88101
15507,2018-11-25,23,24-HR BLK AVG,88101
15508,2018-11-25,23,24-HR BLK AVG,88101
15509,2018-11-25,23,24-HR BLK AVG,88101
15510,2018-11-25,23,24-HR BLK AVG,88101
15511,2018-11-26,26,24-HR BLK AVG,88101
15512,2018-11-26,26,24-HR BLK AVG,88101
15513,2018-11-26,26,24-HR BLK AVG,88101
15514,2018-11-26,26,24-HR BLK AVG,88101
15515,2018-11-26,26,24-HR BLK AVG,88101
15516,2018-11-26,26,24-HR BLK AVG,88101
15517,2018-11-27,16,24-HR BLK AVG,88101
15518,2018-11-27,16,24-HR BLK AVG,88101
15519,2018-11-27,16,24-HR BLK AVG,88101
15520,2018-11-27,16,24-HR BLK AVG,88101
15521,2018-11-27,16,24-HR BLK AVG,88101
15522,2018-11-27,16,24-HR BLK AVG,88101
15523,2018-11-28,13,24-HR BLK AVG,88101
15524,2018-11-28,13,24-HR BLK AVG,88101
15525,2018-11-28,13,24-HR BLK AVG,88101
15526,2018-11-28,13,24-HR BLK AVG,88101
15527,2018-11-28,13,24-HR BLK AVG,88101
15528,2018-11-28,13,24-HR BLK AVG,88101
15529,2018-11-29,15,24-HR BLK AVG,88101
15530,2018-11-29,15,24-HR BLK AVG,88101
15531,2018-11-29,15,24-HR BLK AVG,88101
15532,2018-11-29,15,24-HR BLK AVG,88101
15533,2018-11-29,15,24-HR BLK AVG,88101
15534,2018-11-29,15,24-HR BLK AVG,88101
15535,2018-11-30,20,24-HR BLK AVG,88101
15536,2018-11-30,20,24-HR BLK AVG,88101
15537,2018-11-30,20,24-HR BLK AVG,88101
15538,2018-11-30,20,24-HR BLK AVG,88101
15539,2018-11-30,20,24-HR BLK AVG,88101
15540,2018-11-30,20,24-HR BLK AVG,88101
15541,2018-12-01,10,24-HR BLK AVG,88101
15542,2018-12-01,10,24-HR BLK AVG,88101
15543,2018-12-01,10,24-HR BLK AVG,88101
15544,2018-12-01,10,24-HR BLK AVG,88101
15545,2018-12-01,10,24-HR BLK AVG,88101
15546,2018-12-01,10,24-HR BLK AVG,88101
15547,2018-12-02,21,24-HR BLK AVG,88101
15548,2018-12-02,21,24-HR BLK AVG,88101
15549,2018-12-02,21,24-HR BLK AVG,88101
15550,2018-12-02,21,24-HR BLK AVG,88101
15551,2018-12-02,21,24-HR BLK AVG,88101
15552,2018-12-02,21,24-HR BLK AVG,88101
15553,2018-12-03,38,24-HR BLK AVG,88101
15554,2018-12-03,38,24-HR BLK AVG,88101
15555,2018-12-03,38,24-HR BLK AVG,88101
15556,2018-12-03,38,24-HR BLK AVG,88101
15557,2018-12-03,38,24-HR BLK AVG,88101
15558,2018-12-03,38,24-HR BLK AVG,88101
15559,2018-12-04,33,24-HR BLK AVG,88101
15560,2018-12-04,33,24-HR BLK AVG,88101
15561,2018-12-04,33,24-HR BLK AVG,88101
15562,2018-12-04,33,24-HR BLK AVG,88101
15563,2018-12-04,33,24-HR BLK AVG,88101
15564,2018-12-04,33,24-HR BLK AVG,88101
15565,2018-12-05,28,24-HR BLK AVG,88101
15566,2018-12-05,28,24-HR BLK AVG,88101
15567,2018-12-05,28,24-HR BLK AVG,88101
15568,2018-12-05,28,24-HR BLK AVG,88101
15569,2018-12-05,28,24-HR BLK AVG,88101
15570,2018-12-05,28,24-HR BLK AVG,88101
15571,2018-12-06,15,24-HR BLK AVG,88101
15572,2018-12-06,15,24-HR BLK AVG,88101
15573,2018-12-06,15,24-HR BLK AVG,88101
15574,2018-12-06,15,24-HR BLK AVG,88101
15575,2018-12-06,15,24-HR BLK AVG,88101
15576,2018-12-06,15,24-HR BLK AVG,88101
15577,2018-12-07,24,24-HR BLK AVG,88101
15578,2018-12-07,24,24-HR BLK AVG,88101
15579,2018-12-07,24,24-HR BLK AVG,88101
15580,2018-12-07,24,24-HR BLK AVG,88101
15581,2018-12-07,24,24-HR BLK AVG,88101
15582,2018-12-07,24,24-HR BLK AVG,88101
15583,2018-12-08,25,24-HR BLK AVG,88101
15584,2018-12-08,25,24-HR BLK AVG,88101
15585,2018-12-08,25,24-HR BLK AVG,88101
15586,2018-12-08,25,24-HR BLK AVG,88101
15587,2018-12-08,25,24-HR BLK AVG,88101
15588,2018-12-08,25,24-HR BLK AVG,88101
15589,2018-12-09,32,24-HR BLK AVG,88101
15590,2018-12-09,32,24-HR BLK AVG,88101
15591,2018-12-09,32,24-HR BLK AVG,88101
15592,2018-12-09,32,24-HR BLK AVG,88101
15593,2018-12-09,32,24-HR BLK AVG,88101
15594,2018-12-09,32,24-HR BLK AVG,88101
15595,2018-12-10,13,24-HR BLK AVG,88101
15596,2018-12-10,13,24-HR BLK AVG,88101
15597,2018-12-10,13,24-HR BLK AVG,88101
15598,2018-12-10,13,24-HR BLK AVG,88101
15599,2018-12-10,13,24-HR BLK AVG,88101
15600,2018-12-10,13,24-HR BLK AVG,88101
15601,2018-12-11,8,24-HR BLK AVG,88101
15602,2018-12-11,8,24-HR BLK AVG,88101
15603,2018-12-11,8,24-HR BLK AVG,88101
15604,2018-12-11,8,24-HR BLK AVG,88101
15605,2018-12-11,8,24-HR BLK AVG,88101
15606,2018-12-11,8,24-HR BLK AVG,88101
15607,2018-12-12,6,24-HR BLK AVG,88101
15608,2018-12-12,6,24-HR BLK AVG,88101
15609,2018-12-12,6,24-HR BLK AVG,88101
15610,2018-12-12,6,24-HR BLK AVG,88101
15611,2018-12-12,6,24-HR BLK AVG,88101
15612,2018-12-12,6,24-HR BLK AVG,88101
15613,2018-12-13,5,24-HR BLK AVG,88101
15614,2018-12-13,5,24-HR BLK AVG,88101
15615,2018-12-13,5,24-HR BLK AVG,88101
15616,2018-12-13,5,24-HR BLK AVG,88101
15617,2018-12-13,5,24-HR BLK AVG,88101
15618,2018-12-13,5,24-HR BLK AVG,88101
15619,2018-12-14,3,24-HR BLK AVG,88101
15620,2018-12-14,3,24-HR BLK AVG,88101
15621,2018-12-14,3,24-HR BLK AVG,88101
